./data/forward/IMG/center_2020_06_21_17_33_00_427.jpg,./data/forward/IMG/left_2020_06_21_17_33_00_427.jpg,./data/forward/IMG/right_2020_06_21_17_33_00_427.jpg,-0.00625,0,0,25.35453
./data/forward/IMG/center_2020_06_21_17_33_00_496.jpg,./data/forward/IMG/left_2020_06_21_17_33_00_496.jpg,./data/forward/IMG/right_2020_06_21_17_33_00_496.jpg,-0.00625,0,0,25.15068
./data/forward/IMG/center_2020_06_21_17_33_00_568.jpg,./data/forward/IMG/left_2020_06_21_17_33_00_568.jpg,./data/forward/IMG/right_2020_06_21_17_33_00_568.jpg,-0.00625,0,0,24.99886
./data/forward/IMG/center_2020_06_21_17_33_00_637.jpg,./data/forward/IMG/left_2020_06_21_17_33_00_637.jpg,./data/forward/IMG/right_2020_06_21_17_33_00_637.jpg,-0.00625,0,0,24.79785
./data/forward/IMG/center_2020_06_21_17_33_00_707.jpg,./data/forward/IMG/left_2020_06_21_17_33_00_707.jpg,./data/forward/IMG/right_2020_06_21_17_33_00_707.jpg,-0.00625,0,0,24.64816
./data/forward/IMG/center_2020_06_21_17_33_00_781.jpg,./data/forward/IMG/left_2020_06_21_17_33_00_781.jpg,./data/forward/IMG/right_2020_06_21_17_33_00_781.jpg,-0.00625,0,0,24.44998
./data/forward/IMG/center_2020_06_21_17_33_00_856.jpg,./data/forward/IMG/left_2020_06_21_17_33_00_856.jpg,./data/forward/IMG/right_2020_06_21_17_33_00_856.jpg,-0.00625,0,0,24.25339
./data/forward/IMG/center_2020_06_21_17_33_00_928.jpg,./data/forward/IMG/left_2020_06_21_17_33_00_928.jpg,./data/forward/IMG/right_2020_06_21_17_33_00_928.jpg,-0.00625,0,0,24.10699
./data/forward/IMG/center_2020_06_21_17_33_01_005.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_005.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_005.jpg,-0.00625,0,0,23.91317
./data/forward/IMG/center_2020_06_21_17_33_01_074.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_074.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_074.jpg,-0.00625,0,0,23.7209
./data/forward/IMG/center_2020_06_21_17_33_01_149.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_149.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_149.jpg,0,0,0,23.57771
./data/forward/IMG/center_2020_06_21_17_33_01_228.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_228.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_228.jpg,0,0,0,23.38814
./data/forward/IMG/center_2020_06_21_17_33_01_304.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_304.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_304.jpg,0,0,0,23.20009
./data/forward/IMG/center_2020_06_21_17_33_01_379.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_379.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_379.jpg,0,0,0,23.01356
./data/forward/IMG/center_2020_06_21_17_33_01_448.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_448.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_448.jpg,0,0,0,22.87465
./data/forward/IMG/center_2020_06_21_17_33_01_515.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_515.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_515.jpg,0,0,0,22.69073
./data/forward/IMG/center_2020_06_21_17_33_01_584.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_584.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_584.jpg,0,0,0,22.55377
./data/forward/IMG/center_2020_06_21_17_33_01_657.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_657.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_657.jpg,0,0,0,22.37244
./data/forward/IMG/center_2020_06_21_17_33_01_734.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_734.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_734.jpg,0,0,0,22.19257
./data/forward/IMG/center_2020_06_21_17_33_01_801.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_801.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_801.jpg,0,0,0,22.05861
./data/forward/IMG/center_2020_06_21_17_33_01_878.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_878.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_878.jpg,0,0,0,21.88127
./data/forward/IMG/center_2020_06_21_17_33_01_955.jpg,./data/forward/IMG/left_2020_06_21_17_33_01_955.jpg,./data/forward/IMG/right_2020_06_21_17_33_01_955.jpg,0,0,0,21.70534
./data/forward/IMG/center_2020_06_21_17_33_02_030.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_030.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_030.jpg,0,0,0,21.57436
./data/forward/IMG/center_2020_06_21_17_33_02_105.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_105.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_105.jpg,0,0,0,21.4009
./data/forward/IMG/center_2020_06_21_17_33_02_181.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_181.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_181.jpg,0,0,0,21.22884
./data/forward/IMG/center_2020_06_21_17_33_02_254.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_254.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_254.jpg,0,0,0,21.05816
./data/forward/IMG/center_2020_06_21_17_33_02_325.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_325.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_325.jpg,0,0,0,20.93108
./data/forward/IMG/center_2020_06_21_17_33_02_400.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_400.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_400.jpg,0,0,0,20.7628
./data/forward/IMG/center_2020_06_21_17_33_02_473.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_473.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_473.jpg,0,0,0,20.59587
./data/forward/IMG/center_2020_06_21_17_33_02_548.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_548.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_548.jpg,0,0,0,20.47156
./data/forward/IMG/center_2020_06_21_17_33_02_621.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_621.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_621.jpg,0,0,0,20.30698
./data/forward/IMG/center_2020_06_21_17_33_02_696.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_696.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_696.jpg,0,0,0,20.14372
./data/forward/IMG/center_2020_06_21_17_33_02_770.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_770.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_770.jpg,-0.015625,0,0,20.02208
./data/forward/IMG/center_2020_06_21_17_33_02_839.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_839.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_839.jpg,-0.028125,0.2064779,0,19.94263
./data/forward/IMG/center_2020_06_21_17_33_02_913.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_913.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_913.jpg,-0.075,0.427002,0,20.10753
./data/forward/IMG/center_2020_06_21_17_33_02_985.jpg,./data/forward/IMG/left_2020_06_21_17_33_02_985.jpg,./data/forward/IMG/right_2020_06_21_17_33_02_985.jpg,-0.078125,0.612849,0,20.33712
./data/forward/IMG/center_2020_06_21_17_33_03_058.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_058.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_058.jpg,-0.078125,0.8634539,0,20.87951
./data/forward/IMG/center_2020_06_21_17_33_03_129.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_129.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_129.jpg,-0.078125,1,0,21.48415
./data/forward/IMG/center_2020_06_21_17_33_03_200.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_200.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_200.jpg,-0.059375,1,0,22.27139
./data/forward/IMG/center_2020_06_21_17_33_03_276.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_276.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_276.jpg,0.003125,0.7741208,0,22.95453
./data/forward/IMG/center_2020_06_21_17_33_03_343.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_343.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_343.jpg,0.028125,0.5714259,0,23.29439
./data/forward/IMG/center_2020_06_21_17_33_03_418.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_418.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_418.jpg,0.034375,0.3470953,0,23.56837
./data/forward/IMG/center_2020_06_21_17_33_03_492.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_492.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_492.jpg,0.034375,0.1247501,0,23.59757
./data/forward/IMG/center_2020_06_21_17_33_03_567.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_567.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_567.jpg,0.034375,0,0,23.48843
./data/forward/IMG/center_2020_06_21_17_33_03_641.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_641.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_641.jpg,0.009375,0,0,23.29967
./data/forward/IMG/center_2020_06_21_17_33_03_715.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_715.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_715.jpg,-0.053125,0,0,23.11031
./data/forward/IMG/center_2020_06_21_17_33_03_791.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_791.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_791.jpg,-0.0625,0,0,22.96825
./data/forward/IMG/center_2020_06_21_17_33_03_865.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_865.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_865.jpg,-0.078125,0,0,22.78101
./data/forward/IMG/center_2020_06_21_17_33_03_938.jpg,./data/forward/IMG/left_2020_06_21_17_33_03_938.jpg,./data/forward/IMG/right_2020_06_21_17_33_03_938.jpg,-0.084375,0,0,22.59556
./data/forward/IMG/center_2020_06_21_17_33_04_011.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_011.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_011.jpg,-0.0875,0,0,22.45767
./data/forward/IMG/center_2020_06_21_17_33_04_085.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_085.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_085.jpg,-0.0875,0,0,22.27591
./data/forward/IMG/center_2020_06_21_17_33_04_156.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_156.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_156.jpg,-0.0875,0,0,22.09618
./data/forward/IMG/center_2020_06_21_17_33_04_226.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_226.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_226.jpg,-0.0875,0,0,21.96248
./data/forward/IMG/center_2020_06_21_17_33_04_299.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_299.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_299.jpg,-0.0875,0,0,21.78553
./data/forward/IMG/center_2020_06_21_17_33_04_370.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_370.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_370.jpg,-0.0875,0,0,21.6539
./data/forward/IMG/center_2020_06_21_17_33_04_440.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_440.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_440.jpg,-0.0875,0,0,21.4798
./data/forward/IMG/center_2020_06_21_17_33_04_509.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_509.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_509.jpg,-0.0875,0,0,21.35026
./data/forward/IMG/center_2020_06_21_17_33_04_577.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_577.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_577.jpg,-0.0875,0,0,21.17889
./data/forward/IMG/center_2020_06_21_17_33_04_645.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_645.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_645.jpg,-0.0875,0.08812809,0,21.06421
./data/forward/IMG/center_2020_06_21_17_33_04_720.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_720.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_720.jpg,-0.0875,0.341433,0,21.10249
./data/forward/IMG/center_2020_06_21_17_33_04_790.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_790.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_790.jpg,-0.08125,0.3386915,0,21.262
./data/forward/IMG/center_2020_06_21_17_33_04_862.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_862.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_862.jpg,-0.04375,0.1237028,0,21.31687
./data/forward/IMG/center_2020_06_21_17_33_04_937.jpg,./data/forward/IMG/left_2020_06_21_17_33_04_937.jpg,./data/forward/IMG/right_2020_06_21_17_33_04_937.jpg,-0.0125,0.0290215,0,21.16554
./data/forward/IMG/center_2020_06_21_17_33_05_005.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_005.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_005.jpg,-0.0125,0.2031176,0,21.11836
./data/forward/IMG/center_2020_06_21_17_33_05_075.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_075.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_075.jpg,-0.009375,0.4421518,0,21.26127
./data/forward/IMG/center_2020_06_21_17_33_05_143.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_143.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_143.jpg,0,0.6179667,0,21.52206
./data/forward/IMG/center_2020_06_21_17_33_05_210.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_210.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_210.jpg,0.00625,0.8199749,0,21.91084
./data/forward/IMG/center_2020_06_21_17_33_05_284.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_284.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_284.jpg,0.015625,1,0,22.63804
./data/forward/IMG/center_2020_06_21_17_33_05_354.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_354.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_354.jpg,0.01875,1,0,23.42146
./data/forward/IMG/center_2020_06_21_17_33_05_425.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_425.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_425.jpg,0.01875,1,0,24.00508
./data/forward/IMG/center_2020_06_21_17_33_05_497.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_497.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_497.jpg,0.01875,1,0,24.77956
./data/forward/IMG/center_2020_06_21_17_33_05_568.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_568.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_568.jpg,0.01875,1,0,25.35626
./data/forward/IMG/center_2020_06_21_17_33_05_638.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_638.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_638.jpg,0.01875,1,0,26.11958
./data/forward/IMG/center_2020_06_21_17_33_05_708.jpg,./data/forward/IMG/left_2020_06_21_17_33_05_708.jpg,./data/forward/IMG/right_2020_06_21_17_33_05_708.jpg,0.01875,1,0,26.68797
